CODE_ID,用地性质,临路类型,地块面积,容积率,总建筑面积,建筑密度,建筑最大高度,建筑平均高度,DIKUAI_ID
DIKUAI_694,金融保险用地,临路型,2370.19,10.9245,25893.1368,0.5392,63,37,DIKUAI_2024_2600
DIKUAI_2723,商住混合用地,临路型,3044.82,2.9386,8947.5285,0.4208,21,12,DIKUAI_2024_2602
DIKUAI_3236,居住用地,临路型,1625.94,1.3112,2131.934,0.6391,12,9,DIKUAI_2024_2603
DIKUAI_2722,商住混合用地,临路型,5299.27,3.5948,19049.8347,0.5203,21,12.3,DIKUAI_2024_2604
DIKUAI_2726,商住混合用地,临路型,3032.55,2.0677,6270.5,0.3446,18,18,DIKUAI_2024_2605
DIKUAI_3341,道路与交通设施用地,临路型,3413.15,1.1037,3767.1006,0.5642,6,4.5,DIKUAI_2024_2606
DIKUAI_2877,商办混合用地,临路型,5881.31,8.8993,52339.7748,0.4492,87,34,DIKUAI_2024_2607
DIKUAI_697,生活型服务功能与居住功能混合,临路型,4635.16,3.6502,16919.2953,0.637,18,14,DIKUAI_2024_2608
DIKUAI_2671,商住混合用地,临路型,2320.68,4.3365,10063.6709,0.5838,27,20,DIKUAI_2024_2609
DIKUAI_2348,行政办公用地,临路型,1032.56,0.4999,516.1452,0.4854,6,4,DIKUAI_2024_2610
DIKUAI_2304,行政办公用地,临路型,3217.06,1.0168,3271.04,0.5084,6,6,DIKUAI_2024_2611
DIKUAI_693,二类居住用地,临路型,5601.15,3.106,17397.0996,0.2588,36,36,DIKUAI_2024_2612
DIKUAI_2349,行政办公用地,临路型,1622.33,0.9664,1567.7859,0.8286,6,4.2857,DIKUAI_2024_2613
DIKUAI_699,行政办公用地,临路型,3099.07,5.2622,16307.9047,0.495,42,20,DIKUAI_2024_2614
DIKUAI_692,旅馆用地,临路型,3712.55,4.4047,16352.7957,0.5559,24,13.5,DIKUAI_2024_2615
DIKUAI_2879,商办混合用地,临路型,4712.26,1.6454,7753.3472,0.5415,21,9,DIKUAI_2024_2616
DIKUAI_3016,公园绿地,临路型,154.406,0,0,0,0,0,DIKUAI_2024_2617
DIKUAI_700,二类居住用地,临路型,8384.28,1.8808,15768.9053,0.4415,21,10.75,DIKUAI_2024_2618
DIKUAI_3171,居住用地,临路型,32379.2,1.8112,58644.219,0.4017,21,10.2162,DIKUAI_2024_2619
DIKUAI_3247,居住用地,临路型,10581.6,2.3071,24413.1654,0.3507,87,19.5,DIKUAI_2024_2620
DIKUAI_2409,教育科研用地,临路型,28786.7,4.2227,121556.999,0.3569,75,45.6,DIKUAI_2024_2621
DIKUAI_2880,商办混合用地,临路型,1885.31,2.638,4973.4738,0.4489,21,14,DIKUAI_2024_2622
DIKUAI_2397,教育科研用地,临路型,2532.8,0.7375,1867.9301,0.2458,9,9,DIKUAI_2024_2623
DIKUAI_2421,教育科研用地,临路型,18734.2,0.9,16860.9239,0.1873,15,11.5714,DIKUAI_2024_2624
DIKUAI_2857,商办混合用地,临路型,1841.52,2.9218,5380.546,0.487,18,18,DIKUAI_2024_2626
DIKUAI_691,零售商业用地,临路型,484.169,1.3006,629.692,0.6503,6,6,DIKUAI_2024_2627
DIKUAI_163,其他商务设施用地,临路型,9368.26,1.5939,14931.7279,0.4147,18,7.5,DIKUAI_2024_2628
DIKUAI_687,二类居住用地,临路型,1618.1,2.2765,3683.6201,0.3252,21,21,DIKUAI_2024_2629
DIKUAI_3238,居住用地,临路型,20494,1.4825,30382.3178,0.3647,18,10.56,DIKUAI_2024_2630
DIKUAI_2724,商住混合用地,临路型,4882.5,0.7973,3892.8599,0.2425,15,10.5,DIKUAI_2024_2631
DIKUAI_701,行政办公用地,临路型,10886.7,3.3525,36497.7493,0.38,60,10,DIKUAI_2024_2632
DIKUAI_2398,教育科研用地,临路型,309937,0.9141,283301.1821,0.2372,63,9.8142,DIKUAI_2024_2633
DIKUAI_3110,居住用地,临路型,7426.04,1.9281,14318.2224,0.3809,21,10.4348,DIKUAI_2024_2634
DIKUAI_2594,娱乐康体用地,临路型,7408.88,1.4744,10923.8335,0.242,21,16.5,DIKUAI_2024_2635
DIKUAI_161,二类居住用地,临路型,7532.55,1.8425,13878.994,0.3515,21,8.25,DIKUAI_2024_2636
DIKUAI_2739,商住混合用地,临路型,2881.85,3.0071,8666.015,0.5016,18,13,DIKUAI_2024_2637
DIKUAI_2542,商务用地,临路型,81903.6,1.4521,118933.6607,0.1421,84,15.6857,DIKUAI_2024_2638
DIKUAI_690,特殊用地,临路型,5734.79,0.2833,1624.7394,0.1724,6,4.8,DIKUAI_2024_2639
DIKUAI_2740,商住混合用地,临路型,6190.87,2.2642,14017.3517,0.303,87,37.5,DIKUAI_2024_2640
DIKUAI_2396,教育科研用地,临路型,4743.24,0.2421,1148.4931,0.058,15,11,DIKUAI_2024_2641
DIKUAI_3228,居住用地,临路型,9797.99,1.3322,13053.2516,0.3902,15,7.6154,DIKUAI_2024_2642
DIKUAI_2876,商办混合用地,临路型,4465.28,1.9878,8876.0718,0.6679,21,13,DIKUAI_2024_2643
DIKUAI_686,旅馆用地,临路型,3354.42,2.293,7691.6419,0.6834,60,23,DIKUAI_2024_2644
DIKUAI_3248,居住用地,临路型,2667.04,2.3139,6171.2347,0.3884,21,11,DIKUAI_2024_2645
DIKUAI_2413,教育科研用地,非临路型,7886.48,1.4952,11791.6578,0.3858,21,12.5294,DIKUAI_2024_2646
DIKUAI_2422,教育科研用地,临路型,5049.3,3.296,16642.7105,0.5366,21,19.5,DIKUAI_2024_2647
DIKUAI_3365,商住混合用地,临路型,4588.69,0.0002,1.0203,0.0001,6,6,DIKUAI_2024_2648
DIKUAI_2395,教育科研用地,临路型,4477.42,0.9262,4147.0706,0.3074,12,7.7143,DIKUAI_2024_2649
DIKUAI_3227,居住用地,临路型,9542.84,2.219,21176.0019,0.3879,18,14.7,DIKUAI_2024_2650
DIKUAI_253,公园绿地,非临路型,98396.1,0,0,0,0,0,DIKUAI_2024_4030
DIKUAI_3343,道路与交通设施用地,临路型,1437.61,1.1038,1586.8097,0.4196,9,7,DIKUAI_2024_2652
DIKUAI_689,生活型服务功能与居住功能混合,临路型,2693.42,12.8427,34590.8008,0.6421,60,60,DIKUAI_2024_2653
DIKUAI_685,旅馆用地,临路型,1260.48,3.1035,3911.8896,0.5417,18,5.5,DIKUAI_2024_2654
DIKUAI_2831,商办混合用地,临路型,8488.77,6.3122,53582.7337,0.2627,123,51.25,DIKUAI_2024_2655
DIKUAI_688,二类居住用地,临路型,4884.13,1.0032,4899.618,0.4706,18,4.8462,DIKUAI_2024_2656
DIKUAI_730,二类居住用地,临路型,5732.05,2.0472,11734.8917,0.4983,21,8.4,DIKUAI_2024_2657
DIKUAI_2732,商住混合用地,临路型,1689.76,2.6552,4486.6188,0.4442,18,10.5,DIKUAI_2024_2658
DIKUAI_2568,商务用地,临路型,1027.15,0.4912,504.548,0.1738,12,9,DIKUAI_2024_2659
DIKUAI_2828,商办混合用地,非临路型,1429.5,4.6247,6610.9539,0.7708,18,18,DIKUAI_2024_2660
DIKUAI_2734,商住混合用地,临路型,2537.45,1.0063,2553.3583,0.5191,18,8,DIKUAI_2024_2661
DIKUAI_684,金融保险用地,临路型,4951.91,3.2823,16253.7962,0.5108,24,10.2857,DIKUAI_2024_2662
DIKUAI_2634,商住混合用地,临路型,1764.23,1.9625,3462.3,0.3271,18,18,DIKUAI_2024_2663
DIKUAI_2861,商办混合用地,临路型,5795.19,7.552,43764.9972,0.3063,78,18,DIKUAI_2024_2664
DIKUAI_3245,居住用地,临路型,12241.6,1.0989,13451.9789,0.4034,18,6.6,DIKUAI_2024_2665
DIKUAI_3231,居住用地,临路型,6746.51,2.2203,14978.9464,0.3979,18,12,DIKUAI_2024_2666
DIKUAI_2741,商住混合用地,临路型,3501.58,2.9543,10344.7319,0.4851,21,12.5,DIKUAI_2024_2667
DIKUAI_683,二类居住用地,临路型,1305.08,1.1688,1525.3963,0.4016,18,6,DIKUAI_2024_2668
DIKUAI_682,生活型服务功能与居住功能混合,临路型,3167.99,0.8918,2825.2887,0.4469,6,4.5,DIKUAI_2024_2669
DIKUAI_2878,商办混合用地,临路型,8374.59,16.8678,141260.904,0.3839,135,45,DIKUAI_2024_2670
DIKUAI_2336,行政办公用地,非临路型,1098.51,5.2515,5768.8081,0.8922,18,15,DIKUAI_2024_2671
DIKUAI_2334,行政办公用地,临路型,4103.25,17.2347,70718.46,1.1348,51,34.5,DIKUAI_2024_2672
DIKUAI_2352,行政办公用地,临路型,2752.55,1.6227,4466.6802,0.8114,6,6,DIKUAI_2024_2673
DIKUAI_2727,商住混合用地,临路型,6670.15,1.8768,12518.6392,0.3281,18,13,DIKUAI_2024_2674
DIKUAI_3109,居住用地,临路型,11226,2.0288,22775.0991,0.4219,33,10.6607,DIKUAI_2024_2675
DIKUAI_728,特殊教育用地,临路型,5542.92,1.2902,7151.569,0.426,21,10.2632,DIKUAI_2024_2676
DIKUAI_2738,商住混合用地,临路型,607.766,0.4135,251.334,0.4135,3,3,DIKUAI_2024_2677
DIKUAI_2863,商办混合用地,临路型,5445.48,10.8525,59097.249,0.4331,78,28,DIKUAI_2024_2678
DIKUAI_2407,教育科研用地,临路型,18855.2,2.7601,52042.3067,0.3706,105,22.5,DIKUAI_2024_2679
DIKUAI_2335,行政办公用地,临路型,8082.75,1.8366,14844.9817,0.3784,105,13.9412,DIKUAI_2024_2680
DIKUAI_3230,居住用地,临路型,20677.7,1.8324,37889.7993,0.4266,21,7.5789,DIKUAI_2024_2681
DIKUAI_729,二类居住用地,临路型,7256.22,2.0281,14716.6228,0.4731,21,9.1579,DIKUAI_2024_2682
DIKUAI_3250,居住用地,临路型,31688.2,1.5533,49219.9282,0.3715,21,7.4795,DIKUAI_2024_2683
DIKUAI_3120,居住用地,临路型,32846.2,1.2508,41085.2478,0.328,21,7.2447,DIKUAI_2024_2684
DIKUAI_2730,商住混合用地,临路型,2466.92,2.6105,6439.9612,0.4305,21,16,DIKUAI_2024_2685
DIKUAI_680,零售商业用地,临路型,10148.1,0.8139,8259.9226,0.444,18,5.2059,DIKUAI_2024_2686
DIKUAI_2742,商住混合用地,临路型,1208.8,3.2904,3977.3872,0.4364,24,10,DIKUAI_2024_2687
DIKUAI_2728,商住混合用地,临路型,781.577,2.1638,1691.142,0.4416,18,12,DIKUAI_2024_2688
DIKUAI_3108,居住用地,临路型,22252.5,2.2834,50811.2364,0.4078,30,9.0375,DIKUAI_2024_2689
DIKUAI_679,中小学用地,临路型,4974.04,1.0016,4982.1761,0.2213,15,12,DIKUAI_2024_2690
DIKUAI_2359,行政办公用地,临路型,5386.77,6.1206,32970.3196,0.6653,36,24.8333,DIKUAI_2024_2691
DIKUAI_2859,商办混合用地,临路型,10382.2,7.0214,72897.6711,0.4458,102,60,DIKUAI_2024_2692
DIKUAI_3013,公园绿地,临路型,3445.31,0,0,0,0,0,DIKUAI_2024_2693
DIKUAI_3229,居住用地,临路型,17999.3,1.3897,25013.4929,0.41,18,5.925,DIKUAI_2024_2695
DIKUAI_3234,居住用地,临路型,8522.84,3.1429,26786.0568,0.4862,21,11.6667,DIKUAI_2024_2696
DIKUAI_2743,商住混合用地,临路型,1728.42,3.9547,6835.3583,0.5724,24,12.75,DIKUAI_2024_2697
DIKUAI_2358,行政办公用地,临路型,3565.89,3.0178,10761.069,0.5083,36,19,DIKUAI_2024_2698
DIKUAI_3366,商住混合用地,临路型,4876.66,0.6409,3125.458,0.043,78,27.75,DIKUAI_2024_2699
DIKUAI_681,特殊用地,临路型,4284.47,0.4105,1758.7693,0.2771,6,4,DIKUAI_2024_2700
DIKUAI_2333,行政办公用地,临路型,12734.2,4.4901,57178.2317,0.386,72,19.6364,DIKUAI_2024_2701
DIKUAI_2746,商住混合用地,临路型,2974.4,3.1536,9380.1218,0.4948,21,13,DIKUAI_2024_2702
DIKUAI_727,特殊用地,临路型,9442.78,1.5575,14707.1911,0.2484,21,15.6,DIKUAI_2024_2703
DIKUAI_2612,娱乐康体用地,临路型,1459.5,0.3764,549.412,0.3764,3,3,DIKUAI_2024_2704
DIKUAI_2827,商办混合用地,临路型,1105.51,0.1963,216.97,0.1963,3,3,DIKUAI_2024_2705
DIKUAI_2830,商办混合用地,临路型,2831.16,0.8209,2324.1387,0.5207,18,6,DIKUAI_2024_2706
DIKUAI_726,二类居住用地,临路型,17168.5,2.0073,34462.0923,0.3896,21,11.7391,DIKUAI_2024_2707
DIKUAI_2355,行政办公用地,临路型,3781.09,5.809,21964.4763,0.4878,36,19.5,DIKUAI_2024_2708
DIKUAI_3117,居住用地,临路型,25165.4,2.1086,53063.2197,0.4395,24,6.9706,DIKUAI_2024_2709
DIKUAI_3246,居住用地,临路型,9485.38,2.8161,26711.8077,0.4862,21,10.2353,DIKUAI_2024_2710
DIKUAI_2464,医疗用地,临路型,6165.63,3.8771,23904.8635,0.5632,24,18.375,DIKUAI_2024_2711
DIKUAI_3107,居住用地,临路型,623.282,0,0,0,0,0,DIKUAI_2024_2712
DIKUAI_3118,居住用地,临路型,72.0899,0,0,0,0,0,DIKUAI_2024_2713
DIKUAI_3278,居住用地,临路型,14888,1.9183,28559.2648,0.3935,18,13.4,DIKUAI_2024_2714
DIKUAI_733,零售商业用地,临路型,11118.9,3.7832,42064.9898,0.5741,21,11.1429,DIKUAI_2024_2715
DIKUAI_3119,居住用地,临路型,14218.4,1.8227,25915.9158,0.4353,24,6.6,DIKUAI_2024_2716
DIKUAI_2569,商务用地,临路型,820.149,0.5101,418.3325,0.1257,18,6.75,DIKUAI_2024_2717
DIKUAI_162,其他商务设施用地,临路型,26975.6,0.4301,11603.1849,0.191,12,5.4,DIKUAI_2024_2718
DIKUAI_2745,商住混合用地,临路型,2309.34,2.5913,5984.1626,0.5233,18,12,DIKUAI_2024_2719
DIKUAI_2475,文物古迹用地,临路型,3738.49,1.0941,4090.2943,0.3831,9,4,DIKUAI_2024_2720
DIKUAI_2729,商住混合用地,临路型,632.142,0.6647,420.1684,0.415,15,6,DIKUAI_2024_2721
DIKUAI_3233,居住用地,临路型,21385.3,2.2188,47449.1736,0.4194,21,11.9091,DIKUAI_2024_2722
DIKUAI_2508,商业用地,临路型,2914.93,2.4251,7069.1081,0.2333,48,39.6,DIKUAI_2024_2723
DIKUAI_2354,行政办公用地,临路型,2888.27,3.6709,10602.6346,0.4266,51,22.5,DIKUAI_2024_2724
DIKUAI_3320,居住用地,非临路型,3368.16,1.9278,6493.0562,0.4691,18,10.5,DIKUAI_2024_2725
DIKUAI_3156,居住用地,临路型,41032.2,0.9263,38009.109,0.2365,21,7.2254,DIKUAI_2024_2726
DIKUAI_2735,商住混合用地,临路型,8440.56,1.069,9022.8967,0.1863,21,16,DIKUAI_2024_2727
DIKUAI_2860,商办混合用地,临路型,3271.09,12.2738,40148.7693,0.5403,90,52.5,DIKUAI_2024_2728
DIKUAI_675,金融保险用地,临路型,9930.7,0.5433,5394.9894,0.4916,6,3.3,DIKUAI_2024_2729
DIKUAI_3235,居住用地,临路型,5764.16,1.6802,9685.0994,0.3426,21,7.875,DIKUAI_2024_2730
DIKUAI_3276,居住用地,临路型,4198.81,2.6809,11256.6573,0.4882,21,14.25,DIKUAI_2024_2731
DIKUAI_3232,居住用地,临路型,9378.63,1.8097,16972.709,0.4353,21,8.7143,DIKUAI_2024_2732
DIKUAI_2535,商业用地,临路型,1046.52,0.9487,992.788,0.2372,12,12,DIKUAI_2024_2733
DIKUAI_3244,居住用地,临路型,31724.7,1.5146,48049.7034,0.3596,24,7.8367,DIKUAI_2024_2734
DIKUAI_2731,商住混合用地,临路型,548.493,0.5039,276.4095,0.5021,18,8,DIKUAI_2024_2735
DIKUAI_3321,居住用地,非临路型,4559.15,1.854,8452.4626,0.4341,21,9.8182,DIKUAI_2024_2736
DIKUAI_2351,行政办公用地,临路型,23920.1,1.0729,25663.5733,0.2748,12,6.375,DIKUAI_2024_2737
DIKUAI_3241,居住用地,临路型,41379.3,2.1894,90597.3115,0.4673,21,9.8333,DIKUAI_2024_2738
DIKUAI_2507,商业用地,临路型,9743.93,2.794,27224.3517,0.2919,60,34.3846,DIKUAI_2024_2739
DIKUAI_2733,商住混合用地,临路型,621.113,3.1093,1931.2237,0.5182,18,18,DIKUAI_2024_2740
DIKUAI_732,二类居住用地,临路型,7271.01,1.8766,13645.0151,0.389,21,9,DIKUAI_2024_2741
DIKUAI_2357,行政办公用地,临路型,6652.66,10.3586,68912.37,0.6972,75,32.625,DIKUAI_2024_2742
DIKUAI_3116,居住用地,临路型,77.8299,0,0,0,0,0,DIKUAI_2024_2743
DIKUAI_3121,居住用地,临路型,39267.7,1.612,63301.452,0.3426,21,9.8571,DIKUAI_2024_2744
DIKUAI_2574,商务用地,临路型,32821.3,1.6724,54889.3232,0.3572,27,8.7712,DIKUAI_2024_2745
DIKUAI_2737,商住混合用地,临路型,1819.09,1.6655,3029.6054,0.3163,18,10.5,DIKUAI_2024_2746
DIKUAI_3243,居住用地,临路型,3085.48,2.1688,6691.7902,0.4127,18,10,DIKUAI_2024_2747
DIKUAI_2618,公用设施营业网点用地,临路型,1231.96,0.2125,261.76,0.1062,6,6,DIKUAI_2024_2748
DIKUAI_2533,商业用地,临路型,821.691,3.8539,3166.6863,0.5783,21,12.75,DIKUAI_2024_2749
DIKUAI_731,生活型服务功能与居住功能混合,临路型,2556.21,2.0802,5317.3975,0.5256,18,11.5714,DIKUAI_2024_2750
DIKUAI_2864,商办混合用地,临路型,1974.11,4.4453,8775.5433,0.6382,21,12,DIKUAI_2024_2751
DIKUAI_2350,行政办公用地,临路型,3977.72,8.3906,33375.6016,0.4195,60,60,DIKUAI_2024_2752
DIKUAI_2865,商办混合用地,临路型,2487.45,12.2127,30378.5,0.5089,72,72,DIKUAI_2024_2753
DIKUAI_3317,居住用地,临路型,22062,2.5465,56181.009,0.4256,21,13.8,DIKUAI_2024_2754
DIKUAI_2308,行政办公用地,临路型,23134.4,3.05,70559.7447,0.3077,63,18.6136,DIKUAI_2024_2755
DIKUAI_3046,工业用地,临路型,6707.19,11.0134,73868.7317,0.5772,60,49.2,DIKUAI_2024_2756
DIKUAI_2423,教育科研用地,非临路型,3747.78,0.7824,2932.3788,0.1995,21,13.2857,DIKUAI_2024_2757
DIKUAI_676,生活型服务功能与居住功能混合,临路型,2608.75,5.1594,13459.6762,0.4315,36,27,DIKUAI_2024_2758
DIKUAI_2626,公用设施营业网点用地,临路型,2348.41,1.5644,3673.8487,0.457,18,7.875,DIKUAI_2024_2759
DIKUAI_2361,行政办公用地,临路型,1998.85,2.6893,5375.4636,0.4674,18,10,DIKUAI_2024_2760
DIKUAI_2874,商办混合用地,临路型,3301.49,3.3447,11042.4728,0.4312,24,12,DIKUAI_2024_2761
DIKUAI_725,医疗卫生用地,临路型,29327.1,2.4028,70465.8333,0.361,48,6.7143,DIKUAI_2024_2762
DIKUAI_2442,教育科研用地,临路型,27155.8,0.9628,26144.581,0.2165,63,14.7931,DIKUAI_2024_2763
DIKUAI_3113,居住用地,临路型,20924.4,1.9645,41106.9083,0.4284,36,8.5926,DIKUAI_2024_2764
DIKUAI_2866,商办混合用地,临路型,1688.82,3.8587,6516.7085,0.4823,24,18,DIKUAI_2024_2765
DIKUAI_2918,商办混合用地,临路型,2493.95,7.6384,19049.6708,0.5167,51,21,DIKUAI_2024_2766
DIKUAI_2314,行政办公用地,临路型,8844.2,2.8237,24973.1443,0.303,33,22.2,DIKUAI_2024_2767
DIKUAI_252,公园绿地,非临路型,65780.8,0,0,0,0,0,DIKUAI_2024_2601
DIKUAI_2785,商住混合用地,临路型,3076.03,4.075,12534.8996,0.4461,42,19.2,DIKUAI_2024_2769
DIKUAI_2790,商住混合用地,临路型,499.9,2.4092,1204.37,0.4015,18,18,DIKUAI_2024_2770
DIKUAI_2789,商住混合用地,临路型,725.137,2.4641,1786.8356,0.4311,18,14,DIKUAI_2024_2771
DIKUAI_2786,商住混合用地,临路型,1656.27,3.6488,6043.3927,0.7261,18,13.2,DIKUAI_2024_2772
DIKUAI_3240,居住用地,临路型,20827.5,2.3426,48790.0198,0.3993,21,11.0488,DIKUAI_2024_2773
DIKUAI_2875,商办混合用地,临路型,3602.65,8.8652,31938.1874,0.4669,78,24,DIKUAI_2024_2774
DIKUAI_2813,商住混合用地,临路型,5700.08,4.4126,25152.1578,0.6203,24,15.3,DIKUAI_2024_2775
DIKUAI_3239,居住用地,临路型,2651.98,5.0007,13261.833,0.7144,21,21,DIKUAI_2024_2776
DIKUAI_3024,防护绿地,临路型,9047.99,1.5501,14025.3738,0.2703,27,11.4,DIKUAI_2024_2777
DIKUAI_160,公园绿地,临路型,410200,0.0017,717.399,0.0017,3,3,DIKUAI_2024_2778
DIKUAI_2788,商住混合用地,临路型,1349.33,3.1504,4250.9675,0.5274,18,12,DIKUAI_2024_2779
DIKUAI_2922,商办混合用地,临路型,1301.12,1.3347,1736.6,0.3337,12,12,DIKUAI_2024_2780
DIKUAI_724,特殊用地,临路型,9112.19,0.0016,14.9454,0.0016,3,3,DIKUAI_2024_2781
DIKUAI_2923,商办混合用地,临路型,2115.2,3.1121,6582.7621,0.5777,18,12,DIKUAI_2024_2782
DIKUAI_3311,居住用地,临路型,17634.6,2.3157,40835.6731,0.3831,51,11.6053,DIKUAI_2024_2783
DIKUAI_2787,商住混合用地,临路型,692.354,5.1152,3541.5341,0.6612,24,15,DIKUAI_2024_2784
DIKUAI_2867,商办混合用地,临路型,3931.49,5.0684,19926.3967,0.5703,60,31,DIKUAI_2024_2785
DIKUAI_678,零售商业用地,临路型,2507.56,0.3517,881.9991,0.3517,3,3,DIKUAI_2024_2786
DIKUAI_2627,公用设施营业网点用地,临路型,6870.89,1.0998,7556.4852,0.374,9,7.5,DIKUAI_2024_2787
DIKUAI_3318,居住用地,临路型,9229.82,2.5397,23440.7566,0.4265,21,11.55,DIKUAI_2024_2788
DIKUAI_2929,商办混合用地,临路型,2097.16,3.6573,7670.044,0.4578,24,15,DIKUAI_2024_2789
DIKUAI_3124,居住用地,临路型,8096.88,1.4332,11604.8277,0.242,24,14.1429,DIKUAI_2024_2790
DIKUAI_2924,商办混合用地,非临路型,11.6779,1.1858,13.8474,0.5929,6,6,DIKUAI_2024_2791
DIKUAI_3115,居住用地,临路型,8515.27,1.6463,14018.368,0.371,21,10.4167,DIKUAI_2024_2792
DIKUAI_2332,行政办公用地,临路型,25980.5,0.4128,10725.7197,0.28,9,4.4681,DIKUAI_2024_2793
DIKUAI_2911,商办混合用地,临路型,2033.16,4.2506,8642.0918,0.2906,45,23,DIKUAI_2024_2794
DIKUAI_2615,娱乐康体用地,临路型,441.456,0.7966,351.663,0.2655,9,9,DIKUAI_2024_2795
DIKUAI_2869,商办混合用地,临路型,2179.57,0.8386,1827.6984,0.4991,12,4.8,DIKUAI_2024_2796
DIKUAI_2736,商住混合用地,临路型,1791.54,1.3952,2499.6105,0.6578,9,4.8,DIKUAI_2024_2797
DIKUAI_677,零售商业用地,临路型,1827.22,0.3927,717.615,0.262,6,4.5,DIKUAI_2024_2798
DIKUAI_2868,商办混合用地,临路型,2905.13,5.2098,15135.1152,0.6607,30,19.5,DIKUAI_2024_2799
DIKUAI_2816,商住混合用地,临路型,1252.06,1.9078,2388.638,0.348,18,10,DIKUAI_2024_2800
DIKUAI_2539,商业用地,临路型,2858.59,3.5835,10243.7478,0.7168,15,12,DIKUAI_2024_2801
DIKUAI_255,公园绿地,临路型,13379.9,0,0,0,0,0,DIKUAI_2024_2802
DIKUAI_3332,居住用地,临路型,58578.1,2.099,122954.4525,0.4058,24,11.5484,DIKUAI_2024_2803
DIKUAI_2873,商办混合用地,临路型,21053.9,4.9325,103849.0166,0.3367,72,37.5,DIKUAI_2024_2804
DIKUAI_2628,公用设施营业网点用地,临路型,3647.03,15.0584,54918.2607,0.4694,99,39,DIKUAI_2024_2805
DIKUAI_2468,医疗用地,临路型,1341.37,1.4337,1923.0699,0.2867,15,15,DIKUAI_2024_2806
DIKUAI_739,公园绿地,临路型,19623.8,0.0043,83.4333,0.0043,3,3,DIKUAI_2024_2807
DIKUAI_2792,商住混合用地,临路型,1259.18,1.4484,1823.8541,0.6344,9,6,DIKUAI_2024_2808
DIKUAI_3319,居住用地,临路型,9414.73,1.1146,10493.5997,0.3922,21,6.5714,DIKUAI_2024_2809
DIKUAI_3315,居住用地,临路型,12513.9,1.7379,21747.3365,0.4415,21,8.6842,DIKUAI_2024_2810
DIKUAI_2796,商住混合用地,临路型,4181.69,2.5463,10647.9183,0.3893,24,14.5,DIKUAI_2024_2811
DIKUAI_3148,居住用地,临路型,16110.8,2.8952,46643.201,0.4628,30,15.3962,DIKUAI_2024_2812
DIKUAI_2870,商办混合用地,临路型,553.628,0.7785,431.027,0.7785,3,3,DIKUAI_2024_2813
DIKUAI_3286,居住用地,临路型,3553.56,2.6359,9366.8305,0.4051,21,12,DIKUAI_2024_2814
DIKUAI_2791,商住混合用地,临路型,6436.07,2.9348,18888.6078,0.4575,21,13.3333,DIKUAI_2024_2815
DIKUAI_3114,居住用地,临路型,7334.66,2.2309,16362.8399,0.4783,24,10.4545,DIKUAI_2024_2816
DIKUAI_2604,娱乐康体用地,临路型,671.859,0.728,489.1117,0.3664,18,7.5,DIKUAI_2024_2817
DIKUAI_3242,居住用地,临路型,12058.1,1.8134,21866.4459,0.4508,21,8.2222,DIKUAI_2024_2818
DIKUAI_3312,居住用地,临路型,14882.5,2.2169,32993.1664,0.4333,21,10.625,DIKUAI_2024_2819
DIKUAI_2793,商住混合用地,临路型,1786.35,1.6362,2922.9139,0.6128,9,7.5,DIKUAI_2024_2820
DIKUAI_3285,居住用地,临路型,450.346,0.5986,269.5857,0.4872,21,9,DIKUAI_2024_2821
DIKUAI_3017,公园绿地,临路型,407.495,0,0,0,0,0,DIKUAI_2024_2822
DIKUAI_2629,公用设施营业网点用地,临路型,1703.55,6.5409,11142.7002,0.4088,48,48,DIKUAI_2024_2823
DIKUAI_3275,居住用地,临路型,1208.36,0.4262,515.048,0.3089,6,4,DIKUAI_2024_2824
DIKUAI_3141,居住用地,临路型,13821.6,1.7972,24840.501,0.4613,39,7.3291,DIKUAI_2024_2825
DIKUAI_742,旅馆用地,临路型,3549.08,1.3095,4647.3599,0.3274,12,12,DIKUAI_2024_2826
DIKUAI_2439,教育科研用地,临路型,3013.37,1.5834,4771.4401,0.2786,21,18,DIKUAI_2024_2827
DIKUAI_3360,公园用地,临路型,199283,0.0262,5226.0198,0.0166,27,6.8571,DIKUAI_2024_2828
DIKUAI_3358,教育科研用地,临路型,464096,1.5535,720951.5436,0.2768,69,15.9286,DIKUAI_2024_2829
DIKUAI_2872,商办混合用地,临路型,698.092,2.3624,1649.1438,0.3375,21,21,DIKUAI_2024_2830
DIKUAI_2794,商住混合用地,临路型,1372.21,1.4083,1932.4154,0.5236,9,6.75,DIKUAI_2024_2831
DIKUAI_3138,居住用地,临路型,15673.4,0.6074,9520.2128,0.332,9,4.3676,DIKUAI_2024_2832
DIKUAI_2888,商办混合用地,临路型,10513.7,0.6468,6800.3981,0.3547,6,3.5,DIKUAI_2024_2833
DIKUAI_2814,商住混合用地,临路型,23411.9,2.4641,57688.4489,0.5528,27,13,DIKUAI_2024_2834
DIKUAI_2534,商业用地,临路型,5002.71,11.3041,56551.1073,0.6682,90,25.2,DIKUAI_2024_2835
DIKUAI_3313,居住用地,非临路型,3464.7,1.8844,6528.9154,0.2733,21,14.4,DIKUAI_2024_2836
DIKUAI_2871,商办混合用地,临路型,766.829,2.9015,2224.98,0.4145,21,21,DIKUAI_2024_2837
DIKUAI_766,娱乐用地,临路型,17727.1,1.1303,20037.0372,0.3768,9,9,DIKUAI_2024_2838
